Ticker:,Buy Date:,Seg:,3M inc:,6M inc:
$SQ,        06/18/2020,        D,        53.71%,       123.86%
$UPWK,        06/18/2020,        L,        23.95%,       203.7%
$VMW,        06/18/2020,        I,        1.0%,       0.89%
$WLK,        06/18/2020,        D,        23.82%,       51.84%
$Z,        06/18/2020,        L,        54.84%,       118.13%
$ZM,        06/18/2020,        D,        68.97%,       65.35%
$BYND,        06/17/2020,        D,        -6.31%,       -11.9%
$CAG,        06/17/2020,        D,        0.79%,       3.88%
$CLX,        06/17/2020,        D,        -1.14%,       -4.54%
$CWH,        06/17/2020,        D,        30.54%,       7.42%
$FUN,        06/17/2020,        L,        -15.76%,       10.81%
$HD,        06/17/2020,        D,        13.84%,       5.87%
$LOW,        06/17/2020,        D,        24.61%,       18.02%
$MAS,        06/17/2020,        D,        22.26%,       13.81%
$NFLX,        06/17/2020,        D,        10.77%,       16.67%
$NVDA,        06/17/2020,        L,        40.66%,       44.1%
$ORI,        06/17/2020,        L,        -8.24%,       12.84%
$RPRX,        06/17/2020,        F,        -16.26%,       -11.29%
$STM,        06/17/2020,        L,        16.43%,       30.81%
$SWK,        06/17/2020,        D,        20.35%,       25.93%
$THO,        06/17/2020,        D,        -16.37%,       -18.99%
$TTWO,        06/17/2020,        D,        15.6%,       40.51%
$UNP,        06/17/2020,        I,        18.23%,       15.67%
$EL,        06/16/2020,        L,        10.81%,       26.12%
$ELY,        06/16/2020,        L,        19.9%,       38.83%
$GOLD,        06/16/2020,        L,        22.76%,       -7.96%
$MCD,        06/16/2020,        I,        15.89%,       11.35%
$NEM,        06/16/2020,        L,        20.43%,       2.88%
$NOK,        06/16/2020,        L,        -5.76%,       -7.83%
$NUE,        06/16/2020,        D,        4.8%,       24.83%
$PINS,        06/16/2020,        L,        63.6%,       214.37%
$YETI,        06/16/2020,        L,        28.95%,       90.86%
$CPB,        06/15/2020,        I,        -5.29%,       -3.45%
$NEM,        06/15/2020,        I,        18.52%,       1.25%
$SWKS,        06/15/2020,        L,        8.29%,       9.45%
$ADBE,        06/12/2020,        F,        17.15%,       18.99%
$AWR,        06/12/2020,        L,        -3.18%,       -1.26%
$AZN,        06/12/2020,        L,        3.11%,       4.99%
$BABA,        06/12/2020,        L,        22.93%,       21.21%
$CHGG,        06/12/2020,        F,        15.17%,       37.86%
$CNC,        06/12/2020,        I,        -7.81%,       2.44%
$CRM,        06/12/2020,        F,        41.51%,       25.96%
$CVX,        06/12/2020,        L,        -15.41%,       -2.11%
$EOG,        06/12/2020,        L,        -27.72%,       0.74%
$JBL,        06/12/2020,        D,        -0.55%,       28.44%
$KMX,        06/12/2020,        D,        13.87%,       5.43%
$PE,        06/12/2020,        L,        -13.45%,       30.01%
$SNE,        06/12/2020,        L,        12.02%,       37.84%
$TSLA,        06/12/2020,        D,        98.52%,       223.15%
$VMW,        06/12/2020,        F,        2.92%,       3.91%
$ZUO,        06/12/2020,        I,        -22.54%,       -3.14%
$AAPL,        06/11/2020,        D,        39.71%,       48.12%
$ADBE,        06/11/2020,        I,        23.68%,       27.76%
$AVGO,        06/11/2020,        D,        22.56%,       44.14%
$COST,        06/11/2020,        D,        15.16%,       25.52%
$HD,        06/11/2020,        D,        15.69%,       9.29%
$LHX,        06/11/2020,        I,        -7.97%,       -3.69%
$PEP,        06/11/2020,        D,        7.25%,       13.83%
$PVH,        06/11/2020,        I,        23.35%,       73.9%
$RTX,        06/11/2020,        L,        -5.2%,       18.5%
$CERS,        06/10/2020,        I,        -13.21%,       10.21%
$CHGG,        06/10/2020,        D,        12.19%,       33.38%
$CRWD,        06/10/2020,        L,        29.22%,       75.6%
$DOCU,        06/10/2020,        D,        38.89%,       57.06%
$LVGO,        06/10/2020,        D,        --%,       --%
$NET,        06/10/2020,        L,        12.04%,       178.78%
$PII,        06/10/2020,        F,        -2.16%,       -0.59%
$TGI,        06/10/2020,        L,        -36.93%,       41.3%
$TTWO,        06/10/2020,        L,        13.77%,       33.56%
$VAC,        06/10/2020,        I,        1.71%,       48.8%
$VIAV,        06/10/2020,        L,        -10.39%,       5.31%
$ZM,        06/10/2020,        D,        58.75%,       84.53%
$AAPL,        06/09/2020,        D,        --%,       43.9%
$AAXN,        06/09/2020,        L,        --%,       22.46%
$AMD,        06/09/2020,        D,        --%,       66.82%
$CHWY,        06/09/2020,        I,        --%,       45.18%
$DOCU,        06/09/2020,        I,        --%,       63.84%
$FB,        06/09/2020,        D,        --%,       19.65%
$GIII,        06/09/2020,        L,        --%,       38.77%
$GIS,        06/09/2020,        L,        --%,       -4.9%
$NVDA,        06/09/2020,        D,        --%,       50.42%
$PENN,        06/09/2020,        L,        --%,       122.68%
$SFIX,        06/09/2020,        I,        --%,       52.14%
$SGEN,        06/09/2020,        L,        --%,       20.34%
$ZUO,        06/09/2020,        L,        --%,       -2.58%
$AAPL,        06/08/2020,        D,        --%,       48.44%
$BHVN,        06/08/2020,        L,        --%,       29.34%
$CSCO,        06/08/2020,        D,        --%,       -7.85%
$FB,        06/08/2020,        D,        --%,       23.41%
$FHN,        06/08/2020,        L,        --%,       8.68%
$INTC,        06/08/2020,        D,        --%,       -21.16%
$LITE,        06/08/2020,        L,        --%,       17.04%
$MSFT,        06/08/2020,        D,        --%,       13.77%
$NVDA,        06/08/2020,        D,        --%,       54.53%
$PING,        06/08/2020,        L,        --%,       -15.13%
$PYPL,        06/08/2020,        D,        --%,       39.62%
$SAN,        06/08/2020,        L,        --%,       12.76%
$SRNE,        06/08/2020,        I,        --%,       62.92%
$THO,        06/08/2020,        I,        --%,       -11.4%
$TSLA,        06/08/2020,        D,        --%,       237.8%
$TTWO,        06/08/2020,        L,        --%,       36.05%
$BG,        06/04/2020,        L,        12.37%,       44.0%
$COST,        06/04/2020,        D,        15.48%,       24.72%
$NXPI,        06/04/2020,        L,        20.58%,       45.21%
$SHOP,        06/04/2020,        I,        46.16%,       45.41%
$SJM,        06/04/2020,        I,        10.77%,       7.17%
$VMW,        06/04/2020,        L,        -0.71%,       -4.95%
$BA,        06/03/2020,        D,        -0.61%,       21.69%
$BGS,        06/03/2020,        I,        26.94%,       15.14%
$CAT,        06/03/2020,        D,        14.92%,       36.59%
$CRWD,        06/03/2020,        I,        46.47%,       56.25%
$EW,        06/03/2020,        L,        14.96%,       12.26%
$FLEX,        06/03/2020,        L,        0.0%,       49.45%
$MSFT,        06/03/2020,        L,        22.61%,       15.49%
$ZM,        06/03/2020,        F,        104.44%,       113.68%
$AAPL,        06/02/2020,        D,        59.63%,       47.28%
$ARCT,        06/02/2020,        L,        20.06%,       128.37%
$AYX,        06/02/2020,        L,        -16.08%,       -16.77%
$CVX,        06/02/2020,        D,        -11.36%,       -7.93%
$EOG,        06/02/2020,        D,        -17.28%,       -14.47%
$FANG,        06/02/2020,        D,        -14.58%,       -12.39%
$MRVL,        06/02/2020,        I,        12.05%,       33.75%
$NKE,        06/02/2020,        D,        11.07%,       33.71%
$PE,        06/02/2020,        D,        8.37%,       26.31%
$PFPT,        06/02/2020,        I,        -6.41%,       -11.68%
$PXD,        06/02/2020,        D,        8.08%,       4.6%
$QCOM,        06/02/2020,        D,        40.73%,       73.9%
$QRVO,        06/02/2020,        D,        16.95%,       42.85%
$SBUX,        06/02/2020,        D,        8.6%,       26.02%
$SWKS,        06/02/2020,        D,        17.03%,       14.06%
$WFC,        06/02/2020,        L,        -11.86%,       -0.18%
$AMD,        06/01/2020,        L,        69.35%,       72.78%
$CGEN,        06/01/2020,        L,        12.86%,       -16.19%
$CIEN,        06/01/2020,        L,        1.38%,       -20.0%
$CLDR,        06/01/2020,        L,        20.53%,       6.57%
$CLX,        06/01/2020,        L,        9.45%,       -0.61%
$CRWD,        06/01/2020,        D,        32.57%,       61.62%
$DOCU,        06/01/2020,        D,        51.47%,       54.79%
$NVDA,        06/01/2020,        L,        51.88%,       52.18%
$OKTA,        06/01/2020,        D,        5.17%,       19.66%
$ULTA,        06/01/2020,        I,        -2.89%,       15.19%
$ZM,        06/01/2020,        D,        59.25%,       134.32%
$ZS,        06/01/2020,        D,        30.33%,       41.62%
$AVGO,        05/29/2020,        D,        16.43%,       34.18%
$CGNX,        05/29/2020,        L,        17.41%,       28.64%
$CRWD,        05/29/2020,        D,        33.39%,       70.78%
$CVX,        05/29/2020,        L,        -7.4%,       0.48%
$DKNG,        05/29/2020,        L,        -1.61%,       26.52%
$DOCU,        05/29/2020,        D,        53.69%,       60.41%
$ELF,        05/29/2020,        I,        9.28%,       27.36%
$FSLY,        05/29/2020,        I,        118.71%,       92.79%
$STZ,        05/29/2020,        L,        5.76%,       18.53%
$TSLA,        05/29/2020,        L,        168.11%,       243.71%
$WORK,        05/29/2020,        D,        -11.98%,       16.12%
$ZM,        05/29/2020,        D,        64.19%,       147.23%
$ZS,        05/29/2020,        I,        41.46%,       49.8%
$AMD,        05/28/2020,        L,        66.25%,       64.42%
$AMGN,        05/28/2020,        L,        11.62%,       -1.64%
$BMY,        05/28/2020,        L,        4.13%,       5.7%
$CRM,        05/28/2020,        I,        50.37%,       44.03%
$MRK,        05/28/2020,        L,        8.22%,       1.39%
$PVH,        05/28/2020,        L,        6.98%,       74.29%
$PYPL,        05/28/2020,        I,        36.76%,       38.45%
$SPTN,        05/28/2020,        L,        0.92%,       -5.9%
$ZBRA,        05/28/2020,        I,        10.61%,       45.08%
$AAPL,        05/27/2020,        D,        56.96%,       43.16%
$AL,        05/27/2020,        I,        1.71%,       29.18%
$BABA,        05/27/2020,        L,        42.16%,       34.26%
$CHGG,        05/27/2020,        L,        24.27%,       17.43%
$CVNA,        05/27/2020,        L,        111.08%,       149.72%
$CWH,        05/27/2020,        L,        34.44%,       44.31%
$FB,        05/27/2020,        D,        22.55%,       17.15%
$HPQ,        05/27/2020,        I,        7.71%,       23.77%
$LUV,        05/27/2020,        F,        10.1%,       39.07%
$NFLX,        05/27/2020,        D,        16.84%,       13.51%
$PG,        05/27/2020,        L,        22.1%,       21.84%
$TTWO,        05/27/2020,        F,        28.62%,       27.26%
$WDAY,        05/27/2020,        I,        13.88%,       21.55%
$WGO,        05/27/2020,        L,        -0.36%,       -9.26%
$WM,        05/27/2020,        L,        8.52%,       15.16%
$WORK,        05/27/2020,        L,        -11.02%,       -6.79%
$ZNGA,        05/27/2020,        L,        14.89%,       2.88%
$BYND,        05/26/2020,        L,        -6.29%,       6.09%
$CTVA,        05/26/2020,        I,        11.31%,       47.39%
$DDOG,        05/26/2020,        D,        18.79%,       28.23%
$INTU,        05/26/2020,        I,        18.04%,       21.66%
$PANW,        05/26/2020,        D,        15.53%,       28.06%
$PENN,        05/26/2020,        L,        90.3%,       145.78%
$PSTG,        05/26/2020,        L,        -0.89%,       16.85%
$SDGR,        05/26/2020,        L,        -7.67%,       -2.04%
$SPLK,        05/26/2020,        D,        11.64%,       9.36%
$TGT,        05/26/2020,        D,        33.11%,       54.24%
